ID	Cluster	Log price (1 billion VND)	Log area (square meters)	Log usable area (square meters)	Rooms	Bedrooms	WC	Number of floors	Parking	For rent	Facade	Infrastructure	Features	Latitude	Longitude	Distance to center	Log usable area cat
561	1	2.128231705849268	4.700480365792417	5.799092654460526	7.0	3.0	4.0	3.0	1	0	1	1	3	10.8011535	106.6183755	6.941612368910469	3
562	3	2.5257286443082556	4.553876891600541	5.940171252720432	8.0	4.0	4.0	4.0	1	0	1	1	3	21.0570172	105.8733547	7.49978220092612	3
563	2	3.395514598526657	5.420534999272286	7.905441649060286	34.0	15.0	19.0	12.0	0	0	0	0	0	16.4637117	107.5908628	65.14394628467056	5
564	1	2.3513752571634776	4.442651256490317	6.052089168924417	8.0	4.0	4.0	5.0	1	0	0	1	2	10.8480244	106.7482326	8.518506086081215	3
565	1	2.0014800002101243	4.248495242049359	5.634789603169249	9.0	5.0	4.0	4.0	0	0	0	1	1	10.7971065	106.7106694	3.422342389369787	3
566	1	2.1972245773362196	4.68213122712422	5.375278407684165	8.0	4.0	4.0	2.0	0	0	1	0	1	10.7125033	107.9586107	139.91731298275525	3
567	1	1.252762968495368	4.143134726391533	4.836281906951478	4.0	2.0	2.0	2.0	0	0	0	1	1	10.7035851	106.734025	12.986314504391947	2
568	3	3.4965075614664802	5.135798437050262	6.522092798170152	9.0	4.0	5.0	4.0	1	0	0	1	2	21.0353698	105.8192143	1.8110430711298229	4
569	3	2.0149030205422647	3.713572066704308	5.3230099791384085	11.0	4.0	7.0	5.0	0	0	1	1	2	20.9888463	105.7908493	4.166827097207064	3
570	3	1.6486586255873816	4.356708826689592	5.049856007249537	5.0	3.0	2.0	2.0	1	0	1	1	3	21.0701691	105.9068373	11.229545584538167	3
571	1	3.4011973816621555	5.298317366548036	6.684611727667927	8.0	4.0	4.0	4.0	1	1	0	1	3	10.7409225	106.6974273	7.697527124796732	4
572	1	2.6026896854443837	4.276666119016055	5.886104031450156	12.0	6.0	6.0	5.0	1	0	0	0	1	10.7958672	106.6327377	5.504682171724239	3
573	3	0.8754687373538999	3.6888794541139363	4.382026634673881	8.0	4.0	4.0	2.0	0	0	1	1	2	20.9493584	105.8444419	8.538157704312251	2
574	1	1.4350845252893227	3.8066624897703196	4.499809670330265	4.0	2.0	2.0	2.0	0	1	0	1	2	10.8159197	106.6952001	1.7159459824070213	2
575	0	2.6741486494265287	4.31748811353631	4.31748811353631	8.0	4.0	4.0	1.0	0	1	1	1	3	20.8288057	106.6876982	2.962580398807415	2
576	3	2.322387720290225	3.9512437185814275	5.560681631015528	7.0	4.0	3.0	5.0	1	0	0	1	2	20.9703841	105.7868365	6.162437274930378	3
577	1	2.2617630984737906	3.912023005428146	4.382026634673881	8.0	4.0	4.0	1.0	1	0	1	1	3	10.3902892	107.1203258	66.79380844586107	2
578	1	2.1041341542702074	4.382026634673881	5.075173815233827	8.0	4.0	4.0	2.0	0	0	1	1	2	10.7533195	106.6036714	10.475551824738005	3
579	1	1.8718021769015913	4.219507705176107	5.318119993844216	8.0	4.0	4.0	3.0	0	0	0	1	1	10.8283702	106.6897365	2.400046991639891	3
580	1	1.824549292051046	4.1588830833596715	4.341204640153626	12.0	6.0	6.0	1.0	0	0	0	1	1	10.8089584	106.6861357	0.5101750862313982	2
581	1	1.308332819650179	3.6888794541139363	4.382026634673881	4.0	2.0	2.0	2.0	0	0	0	1	1	10.8137558	106.7721204	9.915340885297478	2
582	1	1.0647107369924282	3.5553480614894135	4.02535169073515	3.0	2.0	1.0	1.0	1	0	0	0	1	10.8244441	106.6351758	5.366903070319121	2
583	1	1.3056264580524357	3.8066624897703196	4.499809670330265	3.0	2.0	1.0	2.0	0	0	0	1	1	10.7984894	106.691454	1.5443248276837929	2
584	1	2.4849066497880004	5.214935757608986	5.214935757608986	8.0	4.0	4.0	1.0	0	0	1	1	2	10.9579791	106.8577046	25.435771846190132	3
585	3	1.7047480922384253	3.7612001156935624	5.552959584921617	9.0	4.0	5.0	6.0	0	0	1	0	1	21.0457791	105.8115146	2.8442407410517396	3
586	3	1.5040773967762742	3.4657359027997265	4.900820428089049	8.0	4.0	4.0	4.0	0	0	1	0	1	21.0411011	105.8160932	2.3462296775489304	2
587	1	1.9459101490553132	4.382026634673881	5.075173815233827	8.0	4.0	4.0	2.0	1	0	1	1	3	10.8019643	106.6479432	3.734033088316065	3
588	1	1.8531680973566984	4.07753744390572	5.176149732573829	6.0	3.0	3.0	3.0	0	0	0	1	1	10.7856941	106.7647187	9.432047719188251	3
589	1	2.3978952727983707	4.382026634673881	5.991464547107982	10.0	6.0	4.0	5.0	1	0	1	0	2	10.8000759	106.6302092	5.677900815777123	3
590	1	3.1570004211501135	4.8283137373023015	7.226209010100671	22.0	11.0	11.0	11.0	1	0	0	0	1	10.7832178	106.7339383	6.3729550599319245	4
591	1	2.803360380906535	5.003946305945459	6.39024066706535	8.0	4.0	4.0	4.0	0	0	1	1	2	10.7498163	106.6111352	10.07269297313612	4
592	1	3.5263605246161616	5.857933154483459	5.857933154483459	8.0	4.0	4.0	1.0	0	0	0	0	0	10.7260997	106.6127505	11.835124942375836	3
593	1	0.3364722366212129	3.044522437723423	3.7376696182833684	3.0	2.0	1.0	2.0	0	0	0	1	1	10.8287025	106.7225721	5.023517080854584	1
594	1	2.2669579153508947	4.1588830833596715	4.852030263919617	8.0	4.0	4.0	2.0	1	0	1	1	3	10.7404371	106.6048375	11.277219616350575	2
595	3	2.70805020110221	4.74493212836325	5.438079308923196	8.0	4.0	4.0	2.0	0	0	0	1	1	22.3363421	103.8468584	250.3593690844944	3
596	1	1.252762968495368	3.5553480614894135	5.1647859739235145	7.0	3.0	4.0	5.0	0	0	0	1	1	11.1983189	107.4499404	94.42082818319618	3
597	1	1.665818245870208	3.784189633918261	3.784189633918261	8.0	4.0	4.0	1.0	1	0	0	1	2	10.7823007	106.6732448	3.0346288783230917	1
598	3	2.6741486494265287	5.135798437050262	6.522092798170152	10.0	4.0	6.0	4.0	0	0	1	1	2	21.056113	105.8658504	6.800728704276603	4
599	1	1.749199854809259	4.02535169073515	5.4116460518550396	8.0	4.0	4.0	4.0	1	0	0	1	2	10.779745	106.6073872	8.69844644947378	3
600	1	1.7227665977411035	3.9318256327243257	4.624972813284271	4.0	2.0	2.0	2.0	1	0	0	0	1	10.7849578	106.6420539	5.033740122405342	2
601	1	2.0014800002101243	4.204692619390966	5.814130531825066	11.0	5.0	6.0	5.0	1	0	0	0	1	10.8410084	106.6507007	4.949748313386185	3
602	1	1.8484548129046001	4.1588830833596715	4.852030263919617	5.0	3.0	2.0	2.0	0	0	1	0	1	10.8578791	106.746207	8.958520974413242	2
603	2	2.5649493574615367	4.248495242049359	6.194405391104672	8.0	4.0	4.0	7.0	0	0	0	0	0	16.0544563	108.0717219	7.840058899721834	3
604	3	1.6863989535702288	3.713572066704308	4.812184355372417	6.0	3.0	3.0	3.0	0	0	0	0	0	20.9921383	105.7941246	3.675424668021189	2
605	2	1.7404661748405046	5.075173815233827	5.075173815233827	8.0	4.0	4.0	1.0	0	0	0	1	1	16.0472002	108.2199588	16.478074624577747	3
606	3	2.833213344056216	5.19295685089021	6.579251212010101	11.0	5.0	6.0	4.0	1	0	0	1	2	21.0265735	105.8855471	7.584890803668187	4
607	3	1.791759469228055	4.248495242049359	5.634789603169249	7.0	4.0	3.0	4.0	1	0	0	0	1	20.9457076	105.7219145	12.556777089256888	3
608	1	2.0149030205422647	4.499809670330265	5.598421958998375	5.0	3.0	2.0	3.0	1	0	1	0	2	10.7997157	106.6407484	4.5541295386838785	3
609	1	1.749199854809259	3.8918202981106265	4.584967478670572	4.0	2.0	2.0	2.0	0	0	0	0	0	10.7874728	106.6470841	4.41905876160556	2
610	3	1.536867219599265	3.6375861597263857	5.429345628954441	9.0	4.0	5.0	6.0	1	0	1	1	3	21.0156937	105.8122689	0.507036453928564	3
611	1	1.7227665977411035	3.9318256327243257	4.624972813284271	4.0	2.0	2.0	2.0	1	0	0	0	1	10.780409	106.6440124	5.140907700368059	2
612	3	2.066862759472976	3.784189633918261	5.575949103146316	8.0	4.0	4.0	6.0	1	0	1	1	3	20.9956053	105.8154502	2.7518273117685212	3
613	1	1.33500106673234	2.6390573296152584	4.248495242049359	7.0	3.0	4.0	5.0	0	0	0	1	1	10.8090541	106.6856818	0.4627330513318575	2
614	1	1.7047480922384253	3.6888794541139363	5.075173815233827	6.0	3.0	3.0	4.0	0	0	0	1	1	10.8069739	106.718924	4.089907111225343	3
615	3	1.791759469228055	3.871201010907891	5.9253247446034365	8.0	4.0	4.0	7.0	1	1	1	0	3	20.9809371	105.7786235	5.627187161674392	3
616	2	2.5649493574615367	4.248495242049359	6.194405391104672	14.0	7.0	7.0	7.0	0	1	0	1	2	16.0497344	108.2469002	18.8818223351988	3
617	1	1.589235205116581	4.219507705176107	4.912654885736052	8.0	4.0	4.0	2.0	0	0	1	0	1	10.7639086	106.6143944	8.841096572104759	2
618	1	1.7833912195575383	5.0106352940962555	6.396929655216146	8.0	4.0	4.0	4.0	0	0	0	1	1	10.8077661	106.7028933	2.3370179074153823	4
619	1	2.0014800002101243	4.762173934797756	5.860786223465865	8.0	5.0	3.0	3.0	1	0	0	1	2	10.704812	106.7345591	12.890189572464607	3
620	1	3.044522437723423	5.14166355650266	6.933423025730715	93.0	45.0	48.0	6.0	1	0	1	1	3	10.8195857	106.6858909	1.3372507783632912	4
621	3	2.2512917986064953	4.59511985013459	5.981414211254481	8.0	4.0	4.0	4.0	1	0	1	1	3	21.0709598	105.9008437	10.739246313023997	3
622	1	2.052840859882657	4.219507705176107	5.318119993844216	8.0	4.0	4.0	3.0	0	0	0	0	0	10.8236032	106.6957585	2.301594932378553	3
623	1	1.6486586255873816	4.02535169073515	4.718498871295094	5.0	3.0	2.0	2.0	0	0	1	1	2	10.7343904	106.7020842	8.526471107912746	2
624	3	1.7227665977411035	4.605170185988092	5.991464547107982	16.0	8.0	8.0	4.0	0	0	1	0	1	22.2497168	103.9608091	235.22515110361124	3
625	1	1.599387576580599	3.7612001156935624	4.549657476057832	7.0	4.0	3.0	2.0	1	0	0	1	2	10.7415526	106.7038493	7.819105260077006	2
626	1	1.3737155789130306	4.174387269895637	4.867534450455582	8.0	4.0	4.0	2.0	0	0	0	1	1	10.7673378	106.6230141	7.850048978127068	2
627	1	1.7749523509116738	4.564348191467836	5.662960480135946	7.0	3.0	4.0	3.0	1	0	1	1	3	10.779357	106.631884	6.306749741135544	3
628	1	1.667706820558076	4.700480365792417	5.393627546352362	5.0	3.0	2.0	2.0	0	0	1	1	2	10.8585282	106.6521807	6.432630529347241	3
629	3	2.4423470353692043	4.127134385045092	6.044056997227153	20.0	10.0	10.0	6.0	0	0	0	1	1	21.0775967	105.8174665	6.39759014157368	3
630	1	1.7578579175523736	4.382026634673881	5.480638923341991	7.0	3.0	4.0	3.0	1	0	0	1	2	10.8228086	106.7802545	10.904455169831033	3
631	1	1.9459101490553132	4.605170185988092	4.605170185988092	8.0	4.0	4.0	1.0	0	0	0	1	1	10.8421309	106.6598474	4.438252969417078	2
632	4	0.8109302162163288	4.30406509320417	5.259576538231606	5.0	3.0	2.0	2.0	0	0	0	1	1	12.2644824	109.1657439	27.289749585641907	3
633	4	0.9477893989335261	4.110873864173311	5.209486152841421	6.0	3.0	3.0	3.0	0	0	0	1	1	12.2750016	109.1603543	26.760796993430464	3
634	1	1.7578579175523736	4.574710978503383	5.673323267171493	6.0	3.0	3.0	3.0	0	0	1	1	2	10.8554098	106.599171	10.403352062557612	3
635	1	1.7578579175523736	5.099866427824199	5.099866427824199	8.0	4.0	4.0	1.0	0	0	1	1	2	10.971814	106.8728931	27.696275436084104	3
636	3	1.9600947840472698	3.828641396489095	5.214935757608986	8.0	4.0	4.0	4.0	1	0	0	1	2	20.9757396	105.78937	5.511904433536941	3
637	1	1.1314021114911006	4.700480365792417	5.799092654460526	8.0	4.0	4.0	3.0	0	0	1	0	1	10.723016	106.630768	10.989547284064301	3
638	3	1.536867219599265	3.9512437185814275	4.6443908991413725	8.0	4.0	4.0	2.0	1	0	0	0	1	20.980702	105.8644411	6.933218664637168	2
639	3	1.7404661748405046	3.7376696182833684	5.3471075307174685	7.0	3.0	4.0	5.0	1	0	1	1	3	21.0460525	105.793266	3.514358195634052	3
640	1	1.6486586255873816	3.713572066704308	5.099866427824199	7.0	3.0	4.0	4.0	1	0	1	1	3	10.7958295	106.6269265	6.121921924816545	3
641	1	1.6956156086751528	3.1354942159291497	4.091005660956586	8.0	4.0	4.0	2.0	0	0	1	1	2	10.7516265	106.6753015	6.344514128998215	2
642	1	2.4423470353692043	4.477336814478207	5.863631175598097	8.0	4.0	4.0	4.0	1	1	0	1	3	10.7441825	106.6839545	7.140975226218123	3
643	1	1.791759469228055	4.382026634673881	4.382026634673881	7.0	4.0	3.0	1.0	0	0	1	0	1	10.8485229	106.7453072	8.276605466373097	2
644	3	1.7227665977411035	4.605170185988092	5.991464547107982	16.0	8.0	8.0	4.0	1	0	0	1	2	22.3363608	103.8437852	250.6182806363091	3
645	1	1.7047480922384253	4.1588830833596715	5.545177444479562	8.0	4.0	4.0	4.0	1	0	0	1	2	10.7691501	106.6269722	7.381586088322746	3
646	3	1.7578579175523736	4.0943445622221	5.480638923341991	8.0	4.0	4.0	4.0	1	0	1	1	3	21.0976543	105.9317349	15.04901849014586	3
647	1	2.0149030205422647	4.394449154672439	5.780743515792329	8.0	4.0	4.0	4.0	0	0	0	1	1	10.8356277	106.6586431	3.9280265395590948	3
648	1	1.7578579175523736	4.430816798843313	5.529429087511423	8.0	4.0	4.0	3.0	1	0	1	1	3	10.7701883	106.6319717	6.876551593154175	3
649	1	1.7316555451583497	5.25227342804663	5.945420608606575	8.0	4.0	4.0	2.0	0	0	0	1	1	10.8788084	106.7750404	12.87298446088785	3
650	1	2.6741486494265287	4.418840607796598	5.805134968916488	11.0	7.0	4.0	4.0	1	0	1	0	2	10.799498	106.6294372	5.77174712562226	3
651	1	1.916922612182061	4.564348191467836	5.662960480135946	10.0	5.0	5.0	3.0	1	1	1	1	4	10.77034	106.7743527	10.987485944423097	3
652	0	2.5257286443082556	4.532599493153256	5.756374924775372	8.0	4.0	4.0	3.0	0	0	1	1	2	20.8335988	106.692461	3.0569550540242902	3
653	1	1.3609765531356006	3.1354942159291497	4.298645025734831	7.0	4.0	3.0	3.0	1	0	0	0	1	10.7949195	106.6573677	3.0304025750799273	2
654	1	2.0149030205422647	4.31748811353631	5.926926025970411	9.0	4.0	5.0	5.0	1	0	0	1	2	10.7583621	106.7647475	10.65752361312847	3
655	2	1.7404661748405046	5.075173815233827	5.075173815233827	8.0	4.0	4.0	1.0	0	0	0	1	1	16.0758201	108.217888	14.885133104891006	3
656	2	1.7404661748405046	5.075173815233827	5.075173815233827	8.0	4.0	4.0	1.0	0	0	0	1	1	16.0721178	108.226847	15.926240266659212	3
657	3	1.5260563034950492	3.5263605246161616	4.912654885736052	8.0	4.0	4.0	4.0	1	0	0	0	1	21.0237416	105.8174236	0.6198792754556235	2
658	1	2.302585092994046	4.564348191467836	5.662960480135946	7.0	4.0	3.0	3.0	0	0	0	1	1	10.8390308	106.6600791	4.136278182096449	3
659	0	1.599387576580599	4.174387269895637	4.174387269895637	3.0	2.0	1.0	1.0	0	0	1	1	2	20.8383131	106.6871216	2.3269915097750387	2
660	1	1.9878743481543455	3.6888794541139363	5.298317366548036	7.0	3.0	4.0	5.0	0	0	0	1	1	10.8002467	106.6815206	0.9018987729677248	3
661	2	0.9516578757114463	3.6888794541139363	5.075173815233827	7.0	3.0	4.0	4.0	0	0	0	1	1	16.4600347	107.604772	63.700786987429794	3
662	3	2.6026896854443837	4.499809670330265	5.886104031450156	8.0	4.0	4.0	4.0	1	0	0	1	2	21.0378383	105.7439194	7.411113583791968	3
663	3	2.5257286443082556	3.9512437185814275	5.7430031878094825	8.0	4.0	4.0	6.0	1	0	1	1	3	21.0002252	105.8309453	2.9154368953318777	3
664	1	1.7209792871670078	3.7612001156935624	5.147494476813453	8.0	4.0	4.0	4.0	0	0	0	1	1	10.7697718	106.6445408	5.891593351872769	3
665	1	1.589235205116581	3.9512437185814275	4.6443908991413725	4.0	2.0	2.0	2.0	1	0	0	1	2	10.7922004	106.6224456	6.696294424131437	2
666	1	1.33500106673234	4.0943445622221	4.787491742782046	8.0	4.0	4.0	2.0	0	0	0	1	1	10.7870231	106.6389709	5.216473661079322	2
667	1	0.9162907318741551	3.970291913552122	6.368187186350492	8.0	4.0	4.0	11.0	1	0	0	0	1	10.8825023	106.6379724	9.517037146202044	4
668	1	1.6094379124341003	3.6635616461296463	4.762173934797756	6.0	3.0	3.0	3.0	0	0	0	1	1	10.7714043	106.681117	4.109248616953833	2
669	1	2.803360380906535	4.584967478670572	6.1110237821656215	8.0	4.0	4.0	4.0	0	0	1	1	2	10.8435344	106.7483602	8.283360070460319	3
670	0	2.8213788864092133	4.394449154672439	5.780743515792329	8.0	4.0	4.0	4.0	0	1	1	0	2	20.8615884	106.6851329	2.5327716081726956	3
671	0	2.9826470340053355	4.430816798843313	4.430816798843313	2.0	1.0	1.0	1.0	0	0	1	1	2	20.857431	106.6750682	1.4754161455114854	2
672	4	0.7884573603642703	4.3694478524670215	5.062595033026967	5.0	3.0	2.0	2.0	0	0	0	1	1	12.270752	109.1594323	26.631797493460223	3
673	1	1.1314021114911006	3.6888794541139363	5.075173815233827	8.0	4.0	4.0	4.0	0	0	0	1	1	10.8003172	106.6924832	1.4957118454129366	3
674	1	1.3862943611198906	4.499809670330265	5.834810737062605	8.0	4.0	4.0	3.0	0	0	0	1	1	10.7882852	106.7962681	12.732291121809089	3
675	1	1.5040773967762742	4.060443010546419	4.530446639792155	4.0	2.0	2.0	1.0	1	0	1	1	3	10.8419899	106.7927709	12.71449024235256	2
676	4	1.1631508098056809	4.276666119016055	5.375278407684165	6.0	3.0	3.0	3.0	0	0	0	1	1	12.2606069	109.1638219	27.073184049678122	3
677	1	1.7900914121273581	4.605170185988092	5.298317366548036	9.0	5.0	4.0	2.0	1	0	0	0	1	10.7911336	106.7948628	12.528832424357745	3
678	4	1.1939224684724346	4.718498871295094	5.4116460518550396	5.0	3.0	2.0	2.0	0	0	1	1	2	12.2670513	109.1613647	26.823115783669607	3
679	3	2.379546134130174	4.330733340286331	6.1870313306519575	8.0	4.0	4.0	6.0	1	1	1	1	4	21.0057716	105.9373825	13.032580187378395	3
680	3	1.62924053973028	3.6888794541139363	5.123963979403259	10.0	5.0	5.0	4.0	1	0	0	1	2	20.9808104	105.84778	5.692679727241683	3
681	1	0.7884573603642703	4.8283137373023015	5.0106352940962555	14.0	7.0	7.0	1.0	1	0	0	1	2	10.8724925	106.5992517	11.469578033722277	2
682	1	1.9315214116032138	3.8066624897703196	5.41610040220442	16.0	8.0	8.0	5.0	0	1	0	1	2	10.7996351	106.6737125	1.2903960364553682	3
683	1	1.840549633397487	4.248495242049359	4.941642422609304	7.0	4.0	3.0	2.0	0	0	1	1	2	10.8569431	106.7469033	8.955465927343317	2
684	3	2.3978952727983707	4.0943445622221	5.886104031450156	12.0	6.0	6.0	6.0	1	0	1	1	3	20.9878704	105.8183772	3.6444844657229414	3
685	3	2.1400661634962708	4.219507705176107	4.912654885736052	8.0	4.0	4.0	2.0	1	1	1	1	4	21.0133684	105.8491251	3.848155749123271	2
686	3	1.8718021769015913	3.6635616461296463	5.272999558563747	8.0	4.0	4.0	5.0	0	0	1	1	2	21.0108448	105.822425	1.445470165832442	3
687	1	1.7749523509116738	4.30406509320417	5.402677381872279	7.0	3.0	4.0	3.0	1	0	0	0	1	10.7900436	106.6222343	6.786620092344257	3
688	1	2.70805020110221	4.59511985013459	5.758270659940271	7.0	4.0	3.0	3.0	1	0	0	1	2	10.8484219	106.7769278	11.333878888745799	3
689	3	2.4849066497880004	3.6888794541139363	4.787491742782046	5.0	3.0	2.0	3.0	0	0	1	1	2	21.0135602	105.8577001	4.720459187708922	2
690	1	1.6486586255873816	4.718498871295094	4.718498871295094	5.0	3.0	2.0	1.0	1	1	1	0	3	10.8439545	106.7812691	11.592526210364825	2
691	1	1.423108334242607	3.912023005428146	4.605170185988092	4.0	2.0	2.0	2.0	0	0	0	0	0	10.78204	106.7794935	11.09587511022328	2
692	1	2.3978952727983707	5.181783550292085	5.87493073085203	7.0	4.0	3.0	2.0	1	0	0	0	1	10.8544252	106.7526928	9.310535652032288	3
693	1	2.6946271807700692	4.624972813284271	6.234410725718371	8.0	4.0	4.0	5.0	1	0	0	0	1	10.8505432	106.7193752	6.253821571634777	4
694	3	1.8946168546677629	3.871201010907891	5.480638923341991	10.0	5.0	5.0	5.0	1	0	0	0	1	21.0188149	105.8414092	2.9750112019115114	3
695	1	1.7209792871670078	4.0943445622221	4.0943445622221	8.0	4.0	4.0	1.0	0	0	0	1	1	10.9354906	105.494688	130.36814905333117	2
696	1	2.6741486494265287	4.04305126783455	4.04305126783455	8.0	4.0	4.0	1.0	0	0	1	1	2	10.7581675	106.6692673	5.738752296557387	2
697	1	1.4586150226995167	3.4965075614664802	4.189654742026425	3.0	1.0	2.0	2.0	1	0	0	1	2	10.7927597	106.6703291	2.120911247404715	2
698	1	1.0296194171811581	3.1780538303479458	4.276666119016055	5.0	2.0	3.0	3.0	0	0	0	1	1	10.7362052	106.6484102	8.799863040327372	2
699	1	1.5040773967762742	5.0106352940962555	6.396929655216146	8.0	4.0	4.0	4.0	0	0	0	1	1	11.1192477	106.6414958	34.84426110226994	4
700	3	1.5789787049493917	3.7376696182833684	5.3471075307174685	7.0	4.0	3.0	5.0	0	0	1	1	2	20.9741262	105.7894045	5.671939633882922	3
701	1	1.0577902941478545	4.02535169073515	5.306285536197214	9.0	7.0	2.0	3.0	1	0	0	1	2	10.8556011	106.6358858	7.240114958622628	3
702	1	1.7749523509116738	4.0943445622221	5.703782474656201	7.0	3.0	4.0	5.0	0	0	0	1	1	10.7749432	106.6753229	3.7763834516872645	3
703	1	1.3737155789130306	4.927253685157205	5.715711045521475	6.0	2.0	4.0	2.0	0	0	1	1	2	9.9481665	106.50538	97.56958028326777	3
704	1	1.4350845252893227	3.784189633918261	4.882801922586371	7.0	4.0	3.0	3.0	1	0	0	1	2	10.7828917	106.6263278	6.65892184591125	2
705	3	1.0296194171811581	3.5553480614894135	5.1647859739235145	7.0	4.0	3.0	5.0	0	0	1	1	2	20.948683	105.8453506	8.643984119016528	3
706	3	2.4423470353692043	4.543294782270004	5.824228627732068	9.0	4.0	5.0	3.0	1	0	0	1	2	21.4622772	105.8818766	49.67252538597356	3
707	1	2.2512917986064953	3.871201010907891	4.969813299576001	5.0	2.0	3.0	3.0	0	0	0	0	0	10.81931	106.6945295	1.8726449701893126	2
708	1	2.6390573296152584	5.214935757608986	6.601230118728877	14.0	9.0	5.0	4.0	0	0	1	1	2	10.876436	106.7470776	10.420521566872699	4
709	3	1.3029127521808397	3.6888794541139363	5.123963979403259	8.0	4.0	4.0	4.0	0	0	0	1	1	20.9902451	105.7384138	8.40948812124248	3
710	1	2.9444389791664403	5.123963979403259	6.222576268071369	8.0	4.0	4.0	3.0	1	0	1	0	2	10.806101	106.7422277	6.63706008935345	3
711	0	1.791759469228055	4.110873864173311	5.720311776607412	10.0	5.0	5.0	5.0	0	0	0	1	1	20.8591906	106.666791	1.3825968745990218	3
712	1	1.8718021769015913	3.828641396489095	5.214935757608986	6.0	3.0	3.0	4.0	1	0	1	0	2	10.8327364	106.6724769	2.8845568383742193	3
713	1	1.7404661748405046	4.0943445622221	5.480638923341991	8.0	4.0	4.0	4.0	1	0	0	1	2	10.8444756	106.7812532	11.610800199882013	3
714	1	2.272125885509337	4.382026634673881	5.480638923341991	8.0	4.0	4.0	3.0	0	0	1	1	2	10.7679688	106.5569746	14.324643514640215	3
715	3	2.772588722239781	4.382026634673881	5.768320995793772	9.0	4.0	5.0	4.0	1	0	1	0	2	21.0365843	105.8783278	7.041397703894789	3
716	1	0.371563556432483	4.605170185988092	5.075173815233827	4.0	2.0	2.0	1.0	1	0	0	1	2	10.7761225	106.7030267	4.286495495151895	3
717	3	2.8154087194227095	4.219507705176107	5.8289456176102075	8.0	4.0	4.0	5.0	1	0	1	1	3	21.0106758	105.7995616	1.7357120808999382	3
718	3	2.970414465569701	5.545177444479562	6.238324625039508	3.0	2.0	1.0	2.0	0	0	1	0	1	21.0697172	105.9021437	10.783147012679095	4
719	1	1.2383742310432684	4.007333185232471	4.007333185232471	3.0	2.0	1.0	1.0	0	0	0	1	1	10.8283282	106.7774739	10.7142663333801	2
720	3	1.0116009116784799	3.091042453358316	4.700480365792417	9.0	5.0	4.0	5.0	0	0	0	1	1	21.0169746	105.834167	2.2484529767946726	2
721	1	1.7047480922384253	3.871201010907891	3.871201010907891	2.0	1.0	1.0	1.0	0	0	0	0	0	10.8063178	106.6903039	0.9874513913787049	2
722	1	2.833213344056216	4.787491742782046	5.480638923341991	8.0	4.0	4.0	2.0	0	0	1	1	2	10.8002686	106.6668678	1.8343816899778702	3
723	0	2.5649493574615367	4.3694478524670215	5.324959297494458	11.0	5.0	6.0	2.0	0	0	1	1	2	20.859283	106.6794643	1.9280876813308072	3
724	3	2.624668592163159	4.248495242049359	5.634789603169249	8.0	4.0	4.0	4.0	1	0	1	1	3	20.9786778	105.7960298	4.936801255215621	3
725	1	2.066862759472976	3.970291913552122	4.663439094112067	5.0	3.0	2.0	2.0	1	0	0	1	2	10.7826359	106.645341	4.876834335410302	2
726	1	1.824549292051046	4.127134385045092	5.225746673713202	9.0	4.0	5.0	3.0	1	0	1	1	3	10.7505288	106.7361953	8.777078491718992	3
727	3	2.174751721484161	4.1588830833596715	4.852030263919617	6.0	3.0	3.0	2.0	1	0	1	1	3	21.005002	105.8040613	1.9200927127511722	2
