ID	Log price (1 billion VND)	Log area (square meters)	Bedrooms	WC	Parking	For rent	Infrastructure	Facade	Number of floors	Log usable area (square meters)	Latitude	Longitude	Cluster	Distance to center 0	Distance to center 1
1262	1.667706820558076	4.31748811353631	2.0	1.0	1	0	1	0	1.0	4.31748811353631	10.838198	106.7611803	1	1052.8214512142838	1.8938262916584394
1263	2.4849066497880004	3.9512437185814275	4.0	4.0	0	0	0	0	3.0	5.049856007249537	10.8042085	106.6408961	1	1055.9532946867598	13.800039792869102
1264	2.0918640616783932	3.9512437185814275	4.0	4.0	1	0	1	0	3.0	5.049856007249537	10.7955541	106.6755032	1	1057.0832526619786	11.003974255908542
1265	2.2975725511705014	4.02535169073515	4.0	4.0	1	0	1	1	4.0	5.4116460518550396	10.7546211	106.6783597	1	1061.6443701355192	14.004704398401575
1266	1.4816045409242156	3.6375861597263857	3.0	3.0	1	0	1	0	2.0	4.330733340286331	10.78364	106.624818	1	1058.1645094671596	16.39141833796174
1267	2.3978952727983707	4.0943445622221	5.6	6.0	0	0	1	0	7.0	6.040254711277414	21.0431373	105.8025354	0	93.64226233521461	1137.4847468836535
1268	2.186051276738094	3.9512437185814275	4.0	3.0	1	0	0	0	4.0	5.337538079701318	10.8122478	106.6863715	1	1055.2846745778338	8.97817238280745
1269	1.7316555451583497	4.51085950651685	3.0	2.0	1	1	1	0	1.0	4.51085950651685	10.8398714	106.6469041	1	1052.0198757659832	12.06724350022242
1270	1.8870696490323797	3.912023005428146	3.0	3.0	0	0	1	0	3.0	5.0106352940962555	10.7900436	106.6222343	1	1057.4414598825365	16.313774557366802
1271	1.5686159179138452	3.4965075614664802	2.0	2.0	1	0	1	0	1.0	3.4965075614664802	10.7908506	106.6571818	1	1057.5149147100485	12.945352406434857
1272	3.1986731175506815	4.248495242049359	5.0	5.0	1	0	1	1	7.0	6.194405391104672	10.7817421	106.6632185	1	1058.5562193515673	13.004237467982842
1273	1.8562979903656263	3.8066624897703196	3.0	4.0	0	0	0	0	3.0	4.90527477843843	10.7914742	106.6619875	1	1057.4691053272336	12.470215802282944
1274	1.667706820558076	3.7612001156935624	3.0	4.0	0	0	0	0	3.0	4.859812404361672	10.7847254	106.6253503	1	1058.0463198314621	16.282547001774788
1275	1.4539530095937054	3.784189633918261	4.0	4.0	1	0	1	0	9.0	5.981414211254481	20.9853392	105.8511961	0	85.64137575032998	1130.6294821988104
1276	1.7404661748405046	4.787491742782046	4.0	3.0	0	0	1	0	2.2	5.575949103146316	10.8439717	106.762358	1	1052.187502804813	1.346542533169296
1277	1.824549292051046	3.8918202981106265	3.0	3.0	1	0	1	0	2.0	4.584967478670572	10.793676	106.6725583	1	1057.2770234523668	11.386744595764988
1278	1.4929040961781488	3.5263605246161616	3.0	3.0	0	0	1	0	2.0	4.219507705176107	10.7833615	106.628838	1	1058.2136408416964	16.023198828925846
1279	1.7404661748405046	3.7612001156935624	3.0	4.0	0	0	0	0	3.0	4.859812404361672	10.7977283	106.6808993	1	1056.8691995014526	10.38788042106561
1280	1.840549633397487	4.02535169073515	3.0	4.0	1	0	0	0	3.0	5.123963979403259	10.7938976	106.6742036	1	1057.2606888400528	11.227949944653192
1281	1.3862943611198906	3.6375861597263857	6.0	6.0	0	0	1	0	5.0	5.247024072160486	21.0206275	105.8364076	0	89.84290114083124	1134.6737710352015
1282	1.2237754316221157	3.8501476017100584	3.0	3.0	1	0	1	0	1.0	3.8501476017100584	21.0202991	105.8083887	0	91.10447099059488	1134.9001761362276
1283	1.6094379124341003	3.6109179126442243	3.0	4.0	1	0	1	1	5.0	5.220355825078324	21.086652	105.8076349	0	97.75514708628678	1142.2545322657245
1284	2.760009940032921	5.247024072160486	20.0	20.0	0	1	1	0	4.0	6.633318433280377	10.7826337	106.7693117	1	1059.039557587996	8.12209465067507
1285	3.068052935133617	3.6888794541139363	3.0	3.0	0	0	0	0	4.0	5.075173815233827	10.7623296	106.6617484	1	1060.7054078962958	14.561192434692531
1286	2.0149030205422647	3.8918202981106265	5.0	5.0	1	0	0	0	5.0	5.501258210544727	10.7954122	106.6359565	1	1056.9075027228748	14.705658364042845
1287	1.1314021114911006	3.7612001156935624	3.0	3.0	1	0	1	0	3.4	4.9849755473156785	21.0180725	105.8299495	0	89.8791304182193	1134.4506831653543
1288	2.803360380906535	4.0943445622221	10.0	10.0	0	0	1	0	5.0	5.703782474656201	10.7866357	106.7015422	1	1058.2090755118534	9.640070271482928
1289	2.0541237336955462	3.970291913552122	3.0	2.0	0	0	1	0	2.0	4.663439094112067	10.7700546	106.6861202	1	1059.9697929994088	12.132657575614715
1290	2.803360380906535	4.330733340286331	4.0	5.0	0	0	1	0	4.0	5.717027701406222	10.7635976	106.6895263	1	1060.7045983795663	12.475598454435326
1291	1.667706820558076	3.871201010907891	4.2	3.6	0	0	0	1	4.2	5.306285536197214	20.9882599	105.8563602	0	85.702819670006	1130.9060213168586
1292	1.6094379124341003	4.382026634673881	4.0	4.0	1	0	1	0	2.8	5.4116460518550396	10.9378305	106.8383495	1	1042.2606031776297	12.877226512057396
1293	0.8329091229351039	5.003946305945459	2.0	1.0	0	0	0	0	1.0	5.003946305945459	10.7606858	106.6741171	1	1060.9493207949606	13.773488060698613
1294	0.6418538861723947	3.4965075614664802	2.0	2.0	0	0	1	0	2.0	4.189654742026425	10.8037261	106.6921599	1	1056.2613328722423	9.008692231156157
1295	0.3364722366212129	4.499809670330265	2.0	2.0	0	0	1	0	1.0	4.499809670330265	10.702889	106.5968311	1	1067.0152315725225	24.25287504538777
1296	2.995732273553991	4.584967478670572	9.0	10.0	1	1	1	0	5.0	6.194405391104672	10.7666325	106.6673122	1	1060.2548199462954	13.793050321012943
1297	1.308332819650179	3.6888794541139363	5.0	5.0	1	0	1	0	5.0	5.298317366548036	20.9238933	105.8383533	0	80.17852995520101	1123.9423627616127
1298	1.4469189829363254	6.045005314036012	2.0	2.0	0	0	1	0	1.0	6.045005314036012	10.4640988	107.3392522	1	1099.4427674860904	77.08427698830452
1299	1.8718021769015913	3.7612001156935624	4.0	3.0	1	0	1	0	4.0	5.147494476813453	10.8004911	106.6220246	1	1056.279787273188	15.858234835976877
1300	2.5877640352277083	4.787491742782046	7.0	7.0	0	0	1	1	4.0	6.173786103901937	10.8117736	106.7109034	1	1055.4677285408632	6.878420633417655
1301	2.302585092994046	5.19295685089021	5.0	5.0	0	0	1	0	1.0	5.19295685089021	21.1188332	105.9597843	0	95.56269049277095	1144.4976261047489
1302	1.589235205116581	6.984716320118266	4.0	2.0	0	0	0	0	1.0	6.984716320118266	12.2431532	109.0482922	1	944.7801246267524	293.5670871779627
1303	3.1780538303479458	5.768320995793772	12.0	12.0	0	1	1	0	9.6	8.030084094267563	10.8069739	106.718924	1	1056.044786839505	6.688953089308293
1304	0.9162907318741551	3.6375861597263857	2.0	2.0	1	0	0	0	2.0	4.330733340286331	10.8171055	106.7060228	1	1054.849112994192	6.899336457693133
1305	3.044522437723423	5.19295685089021	6.0	6.0	1	0	0	0	3.0	6.29156913955832	10.7983726	106.6469672	1	1056.630255738919	13.485014302097303
1306	2.533696813957432	4.736198448394496	4.0	6.0	1	0	1	0	4.0	6.1224928095143865	10.6842001	106.7453862	1	1069.8276576290134	18.981815483706963
1307	2.8449093838194073	4.897839799950911	4.0	5.0	1	0	1	0	3.0	5.996452088619021	10.7525562	106.7284482	1	1062.1409301031729	11.746130766348944
1308	1.9600947840472698	4.248495242049359	6.0	6.0	1	1	0	1	5.0	5.857933154483459	20.9818482	105.742568	0	90.79069267282124	1131.293340871683
1309	2.6741486494265287	4.787491742782046	5.0	6.0	0	0	1	0	3.0	5.886104031450156	10.7551546	106.608634	1	1061.2579983380103	19.560654148975615
1310	1.7227665977411035	3.8066624897703196	8.0	4.0	0	0	1	0	6.0	5.598421958998375	21.0775967	105.8174665	0	96.41000969741573	1141.1592036748602
1311	2.2512917986064953	3.912023005428146	4.0	5.0	1	0	1	0	5.0	5.521460917862246	10.7065248	106.731872	1	1067.2718494589794	16.67769628940901
1312	0.3364722366212129	4.499809670330265	2.0	2.0	0	0	1	0	1.0	4.499809670330265	22.1934419	106.6048166	0	215.4394501859129	1260.93040317044
1313	2.2512917986064953	3.912023005428146	4.0	5.0	1	0	1	0	5.0	5.521460917862246	10.7156678	106.7325511	1	1066.260356244511	15.662570004510561
1314	0.5596157879354227	3.713572066704308	2.0	2.0	0	0	1	0	2.0	4.406719247264253	10.8136383	106.6973519	1	1055.1877978779723	7.891470170701514
1315	0.4637340162321402	3.6375861597263857	2.0	2.0	0	0	1	0	2.0	4.330733340286331	10.715841	106.7369957	1	1066.266239053132	15.5701487362651
1316	3.1780538303479458	5.332718793265369	6.0	6.0	0	0	1	1	3.0	6.431331081933479	11.9456623	108.4609971	1	958.6369395520672	221.90516097973799
1317	1.3609765531356006	3.6109179126442243	3.0	2.0	1	0	1	0	3.0	4.709530201312334	21.074165	105.8239732	0	95.77975104214941	1140.7183820170428
1318	0.3364722366212129	4.499809670330265	2.0	2.0	0	0	1	0	1.0	4.499809670330265	9.8935927	105.7597576	1	1157.1951720875786	152.6453142942586
1319	1.2383742310432684	3.258096538021482	5.0	5.0	1	0	0	0	5.0	4.867534450455582	21.030533	105.8172308	0	91.70553263863927	1135.949663184219
1320	1.0296194171811581	4.060443010546419	3.0	3.0	0	0	0	0	3.0	5.159055299214529	10.7911336	106.7948628	1	1058.2543860686153	8.210365900164737
1321	0.7419373447293773	3.58351893845611	2.0	2.0	1	0	1	0	2.0	4.276666119016055	10.748916	106.7158606	1	1062.4755084757335	12.553833049553637
1322	0.6151856390902335	3.58351893845611	2.0	2.0	1	0	0	0	2.0	4.276666119016055	10.7478573	106.7158641	1	1062.5931023775984	12.663932705239159
1323	3.4657359027997265	4.605170185988092	5.0	5.0	0	0	1	1	1.0	4.605170185988092	10.7667335	106.6881878	1	1060.3493549483412	12.282663456429267
1324	1.6863989535702288	3.6888794541139363	4.0	4.2	1	0	1	1	5.0	5.298317366548036	21.0417308	105.8099499	0	93.15692998644268	1137.258440810116
1325	1.6094379124341003	3.8066624897703196	4.0	4.0	0	0	1	0	5.0	5.41610040220442	21.0163449	105.8357421	0	89.44363776965615	1134.2056111138716
1326	1.33500106673234	3.58351893845611	5.0	5.0	0	0	1	0	4.0	4.969813299576001	21.0237416	105.8174236	0	91.02088218380254	1135.195794598037
1327	1.0986122886681098	3.4657359027997265	3.0	3.0	0	0	1	0	4.0	4.852030263919617	21.0159144	105.8378302	0	89.30650087326082	1134.1386393719283
1328	0.8754687373538999	3.7376696182833684	3.0	3.0	1	0	1	1	3.0	4.836281906951478	20.9282023	105.8613233	0	79.48405088865853	1124.208422839126
1329	0.7419373447293773	4.564348191467836	3.0	2.0	1	0	0	1	2.0	5.2574953720277815	16.450449	107.5546113	0	450.09914341009284	628.178606237362
1330	2.995732273553991	5.298317366548036	7.0	8.0	0	0	1	1	4.0	6.684611727667927	10.8435344	106.7483602	1	1052.1528070033814	1.5074202637310763
1331	1.2237754316221157	4.127134385045092	3.0	3.0	1	0	1	0	1.0	4.127134385045092	20.9301179	105.8463546	0	80.39215329121244	1124.5575822634398
1332	1.9459101490553132	4.0943445622221	3.0	4.0	1	0	0	0	4.0	5.480638923341991	10.7914972	106.5884788	1	1057.1349312918844	19.633314086624974
1333	0.7884573603642703	4.605170185988092	3.0	3.0	0	0	0	0	1.0	4.605170185988092	11.2725449	106.6347144	1	1003.8968221394518	48.33666109714599
1334	0.8329091229351039	3.58351893845611	2.0	2.0	0	0	1	0	1.8	4.1713056033582285	10.7659248	106.7045964	1	1060.5255891237234	11.36407985212503
1335	1.7578579175523736	4.060443010546419	4.0	5.0	1	0	1	0	3.0	5.159055299214529	10.8538806	106.6620062	1	1050.5369686142496	10.306885216390526
1336	1.4586150226995167	3.5553480614894135	3.2	4.0	1	0	1	1	3.4	4.77912349311153	21.0087156	105.8621501	0	87.51366398114725	1133.1196784328592
1337	1.80005827204275	3.713572066704308	3.0	3.0	0	1	1	1	1.4	4.050044303325521	20.9965567	105.8468125	0	86.96256207486896	1131.9120391737702
1338	2.859339648648436	4.060443010546419	5.0	4.0	0	1	1	1	5.0	5.66988092298052	21.0089457	105.8607995	0	87.59490909509661	1133.1573230455053
1339	1.3609765531356006	3.6888794541139363	5.0	5.2	0	0	0	1	5.0	5.298317366548036	21.0578886	105.8069748	0	94.90406327022329	1139.0758119611578
1340	0.9932517730102834	3.9889840465642745	3.0	3.0	1	0	0	0	3.0	5.087596335232384	10.7860477	106.757996	1	1058.5926038335726	7.62084149677661
1341	1.1786549963416462	3.9512437185814275	2.0	1.0	1	1	1	0	1.0	3.9512437185814275	10.77323	106.620297	1	1059.3008394471099	17.398808830656993
1342	2.5649493574615367	4.418840607796598	2.0	2.0	0	0	1	1	2.6	5.374352052824034	10.7402753	106.7086304	1	1063.3959002161296	13.737232267200886
1343	2.1041341542702074	3.9512437185814275	4.0	4.0	1	0	1	0	2.8	4.980863135762585	10.7928047	106.6682924	1	1057.3524751580278	11.820640170451568
1344	0.9745596399981308	4.0943445622221	6.0	3.0	0	0	1	0	3.0	5.19295685089021	10.8485907	106.7232404	1	1051.4472462084166	3.6799716490508354
1345	2.6026896854443837	5.560681631015528	6.0	6.0	0	0	1	1	4.4	7.042286171939743	11.9430115	108.4309595	1	958.1242783073363	219.00878260127217
1346	1.5686159179138452	4.31748811353631	4.0	3.0	0	0	1	1	3.0	5.41610040220442	10.7876689	106.7636076	1	1058.446116067066	7.480259091376946
1347	1.8082887711792655	4.127134385045092	4.0	4.0	1	0	0	0	4.0	5.5134287461649825	10.768656	106.6029414	1	1059.7334542544484	19.290529985872027
1348	1.8082887711792655	3.7376696182833684	3.0	3.0	0	0	1	1	1.0	3.7376696182833684	21.0059626	105.8512088	0	87.71129307346476	1132.9137310813855
1349	1.430311246536665	3.8066624897703196	6.0	4.0	0	1	1	0	5.0	5.41610040220442	20.995818	105.8498965	0	86.75006199239853	1131.8020226984327
1350	1.9740810260220096	3.7376696182833684	3.0	3.0	1	0	1	0	3.0	4.836281906951478	10.7926125	106.6771956	1	1057.418563881671	11.056960784710068
1351	1.8082887711792655	4.02535169073515	3.0	4.0	1	0	0	0	3.0	5.123963979403259	10.8010253	106.6944156	1	1056.5731482256426	9.013724762778303
1352	1.547562508716013	3.4011973816621555	2.0	2.0	1	0	0	0	2.0	4.0943445622221	10.7929975	106.6733494	1	1057.3563667661756	11.362696912653364
1353	1.7227665977411035	3.7376696182833684	2.0	2.0	1	0	0	1	2.0	4.430816798843313	10.7861886	106.6783483	1	1058.1379508173902	11.421376543655647
1354	1.8325814637483102	3.871201010907891	4.0	4.0	0	0	0	0	3.0	4.969813299576001	10.7939371	106.6782585	1	1057.2768329162207	10.87446226603516
1355	1.7749523509116738	5.752572638825633	3.0	2.0	0	0	0	1	1.0	5.752572638825633	10.9577074	106.7258271	1	1039.344852100058	11.944348948482244
1356	2.186051276738094	3.828641396489095	4.0	4.0	1	0	0	0	2.2	4.617098756853365	10.7961706	106.6777497	1	1057.0261614868684	10.76651619870943
1357	1.6863989535702288	4.02535169073515	3.0	4.0	1	0	0	0	3.0	5.123963979403259	10.7953183	106.6366466	1	1056.921131579873	14.642982849792393
1358	1.0647107369924282	4.04305126783455	3.0	2.0	1	0	0	1	2.0	4.736198448394496	16.0682683	108.1974769	0	514.444868037261	600.3021934399957
1359	2.128231705849268	4.0943445622221	4.0	4.0	1	0	0	0	2.0	4.787491742782046	10.7929488	106.6779469	1	1057.3850239637393	10.969497740513319
1360	1.824549292051046	3.9512437185814275	4.0	4.0	1	0	1	0	2.8	4.980863135762585	10.7612016	106.6286709	1	1060.6748243334255	17.38839516820925
1361	1.252762968495368	3.6375861597263857	4.0	4.0	1	0	1	0	5.0	5.247024072160486	20.9911105	105.8446279	0	86.51652496482893	1131.3288516616844
1362	2.451005098112319	3.9889840465642745	4.0	5.0	1	0	1	0	4.0	5.375278407684165	10.7981133	106.669645	1	1056.7695439179868	11.364243623083318
1363	1.0402767116551463	3.58351893845611	4.0	3.0	0	0	1	0	3.0	4.68213122712422	10.7971196	106.6230961	1	1056.6591716773187	15.896983346826943
1364	1.4469189829363254	3.828641396489095	4.0	3.0	0	0	1	0	4.0	5.214935757608986	10.8000759	106.6302092	1	1056.3629501454084	15.05344677310059
1365	2.186051276738094	3.828641396489095	4.0	4.0	1	0	0	0	4.0	5.214935757608986	10.7908574	106.6728765	1	1057.5917049543023	11.548412416625734
1366	2.302585092994046	5.19295685089021	5.0	5.0	0	0	1	1	1.0	5.19295685089021	21.0774929	105.9711961	0	90.81714390809428	1139.8240890018246
1367	1.6956156086751528	3.6888794541139363	4.0	3.8	1	0	1	0	5.0	5.298317366548036	21.0459138	105.8113156	0	93.51056512268751	1137.7086911706538
1368	1.916922612182061	3.912023005428146	4.0	5.0	1	0	1	0	4.0	5.298317366548036	21.0159098	105.7947599	0	91.33056048415358	1134.5448695844152
1369	0.8329091229351039	3.4339872044851463	2.0	2.0	0	0	1	0	1.2	3.616308761279101	10.7240522	106.6342579	1	1064.8275162150358	19.7119025814745
1370	1.5040773967762742	3.713572066704308	3.0	4.0	0	0	1	0	4.0	5.099866427824199	10.8490306	106.6583326	1	1051.057649145836	10.725539770095796
1371	1.4770487243883548	3.8066624897703196	4.0	4.0	1	0	1	0	10.0	6.1092475827643655	20.973927	105.8429187	0	84.88308177335242	1129.4413770245508
1372	1.449269160281279	3.7612001156935624	4.0	4.0	1	0	1	0	9.0	5.958424693029782	20.983614	105.8433353	0	85.82763959485101	1130.5104384909114
1373	1.547562508716013	3.713572066704308	4.0	4.0	1	0	0	0	5.0	5.3230099791384085	20.9797665	105.778691	0	88.64063690730207	1130.7004781152007
1374	2.0149030205422647	3.912023005428146	5.0	4.0	1	1	0	1	5.0	5.521460917862246	21.022015	105.8486118	0	89.44317409976068	1134.7154501952305
1375	1.8870696490323797	4.060443010546419	4.0	4.0	1	0	0	0	3.0	5.159055299214529	10.778093	106.6349355	1	1058.8268731357546	15.75611424482167
1376	1.8082887711792655	4.02535169073515	3.0	4.0	1	0	0	0	3.0	5.123963979403259	10.7908254	106.6374059	1	1057.4237918407057	14.801673262658474
1377	2.0541237336955462	3.8066624897703196	3.0	4.0	0	0	0	0	3.0	4.90527477843843	10.796578	106.6725669	1	1056.9547201148714	11.197075583438455
1378	1.0473189942805592	3.1780538303479458	1.0	1.0	1	0	1	0	2.8	4.207673247529104	10.7480929	106.6352362	1	1062.1611564337522	17.75562735609484
1379	1.7404661748405046	3.7612001156935624	3.0	4.0	0	0	0	0	3.0	4.859812404361672	10.7973598	106.6726751	1	1056.8684236880981	11.137529660181679
1380	2.186051276738094	3.9512437185814275	4.0	3.0	1	0	0	0	4.0	5.337538079701318	10.784725	106.6686907	1	1058.2519472858194	12.33052208327163
1381	2.0794415416798357	4.1588830833596715	4.0	4.0	0	0	1	0	3.0	5.2574953720277815	10.7231349	106.6111242	1	1064.8264074751494	21.571551807773766
1382	1.7749523509116738	3.9512437185814275	4.0	4.0	1	0	1	0	3.0	5.049856007249537	10.8031733	106.6308522	1	1056.0217771161147	14.853243079182922
1383	2.5877640352277083	4.442651256490317	4.0	6.0	1	0	1	0	4.0	5.8289456176102075	10.7509687	106.7158836	1	1062.247670093815	12.33959650319117
1384	2.163323025660538	4.0943445622221	3.0	3.0	0	0	1	0	2.0	4.787491742782046	10.7918657	106.6715345	1	1057.472970365323	11.596752651626439
1385	2.066862759472976	3.828641396489095	4.0	4.0	1	0	0	0	3.6	5.109575241951159	10.8115228	106.6974474	1	1055.4232600845219	8.021071245452205
1386	1.6486586255873816	4.0943445622221	3.0	2.0	1	0	0	0	2.0	4.787491742782046	10.843376	106.664215	1	1051.714759740832	10.142171180214909
1387	1.713797927758343	4.31748811353631	2.0	2.0	0	0	0	0	2.0	5.0106352940962555	10.8433826	106.6597314	1	1051.6919045518746	10.628200100052288
1388	1.095273387402595	4.330733340286331	4.0	2.0	0	0	1	0	2.0	5.0238805208462765	10.9355815	106.8614105	1	1042.6724471170348	14.583151309475678
1389	2.91235066461494	4.430816798843313	8.0	8.0	0	0	0	1	4.0	5.817111159963204	10.7917429	106.6748587	1	1057.5033298717497	11.317161591933543
1390	3.4011973816621555	4.499809670330265	2.0	5.0	0	0	0	1	5.0	6.1092475827643655	21.0277134	105.8298165	0	90.84943310242289	1135.5196276016595
1391	2.7212954278522306	3.7612001156935624	3.0	4.0	0	0	1	1	6.0	5.552959584921617	10.7815015	106.6659746	1	1058.5965376487643	12.787059494886254
1392	1.2809338454620642	3.828641396489095	6.0	4.0	1	0	1	0	5.0	5.438079308923196	20.9484219	105.8481099	0	82.1108854262466	1126.5687178811493
1393	1.7047480922384253	3.7612001156935624	3.0	3.0	1	0	1	1	3.0	4.859812404361672	10.8221642	106.6842651	1	1054.17235967235	8.661135069539535
1394	1.2809338454620642	4.110873864173311	3.0	2.0	0	0	1	0	2.0	4.804021044733257	10.9396842	106.8907212	1	1042.4319446338677	17.456833227573803
1395	2.4849066497880004	3.912023005428146	5.0	4.0	1	1	1	0	6.0	5.703782474656201	10.7755117	106.6628473	1	1059.2464842037366	13.477345905575032
1396	2.3978952727983707	4.74493212836325	12.0	12.0	1	0	1	0	5.0	6.354370040797351	10.8540862	106.7549139	1	1051.0199504539696	0.16915370673125085
1397	1.6094379124341003	3.58351893845611	4.0	5.0	1	1	1	1	5.0	5.19295685089021	21.0536524	105.8400826	0	93.0102672444809	1138.2976790157704
1398	1.547562508716013	3.6375861597263857	3.0	4.0	0	0	1	0	5.0	5.247024072160486	21.0122121	105.8604766	0	87.93949462599399	1133.5220690951758
1399	1.1631508098056809	3.713572066704308	3.0	3.0	1	0	1	0	1.0	3.713572066704308	21.0164782	105.8227056	0	90.05328172032574	1134.3417992101404
1400	1.62924053973028	4.499809670330265	3.0	2.0	0	0	0	0	5.0	6.1092475827643655	10.8408627	106.6430643	1	1051.8915206014988	12.468879957861951
1401	2.5257286443082556	4.0943445622221	4.0	5.0	1	0	0	0	5.0	5.703782474656201	10.7727985	106.6790826	1	1059.628983591883	12.407582040778516
1402	0.6418538861723947	3.6888794541139363	2.0	2.0	0	0	1	0	2.0	4.382026634673881	10.7475672	106.716629	1	1062.629503597018	12.665275899907414
1403	0.5306282510621704	3.6375861597263857	2.0	2.0	0	0	1	0	2.0	4.330733340286331	10.7443893	106.7158461	1	1062.9781457463225	13.026615184974418
1404	1.1314021114911006	5.10594547390058	7.0	7.0	1	1	1	0	7.0	7.051855622955894	10.940459	106.8794129	1	1042.2620366981478	16.482719700898407
1405	1.3862943611198906	3.6888794541139363	2.0	2.0	1	0	1	0	3.2	4.852030263919617	21.0005633	105.8289057	0	88.18277500974311	1132.5213353925176
1406	1.8870696490323797	4.007333185232471	2.0	2.0	0	0	1	0	2.0	4.700480365792417	10.8102194	106.6898971	1	1055.5283035007687	8.777322300269248
1407	1.4469189829363254	4.382026634673881	2.0	1.0	0	0	1	1	2.2	5.170483995038151	10.9564522	106.8034088	1	1039.9588348551442	12.438520004257052
1408	1.4562867329399256	4.584967478670572	3.0	2.0	1	0	0	0	2.0	5.278114659230517	10.9995493	106.8508793	1	1035.4996548219738	19.140056185613037
1409	1.5686159179138452	3.2188758248682006	2.0	2.0	0	0	1	0	2.0	3.912023005428146	10.794932	106.7109734	1	1057.3384856317332	8.280496696863837
1410	0.9555114450274363	3.6888794541139363	4.8	3.6	1	0	1	0	4.0	5.075173815233827	20.9538486	105.8373999	0	83.15950686536551	1127.2687239941051
1411	1.4586150226995167	3.5553480614894135	3.0	4.0	1	0	1	1	4.0	4.941642422609304	21.0026587	105.8617634	0	86.91733755054226	1132.4521952620235
1412	1.8870696490323797	3.8066624897703196	6.0	6.0	0	0	1	0	5.0	5.41610040220442	21.004722	105.8220581	0	88.91612190046993	1133.0460038674157
1413	1.252762968495368	4.276666119016055	3.0	2.0	0	0	1	0	2.0	4.969813299576001	10.7478932	106.6085003	1	1062.0642237540692	20.039950879244167
1414	1.1474024528375417	4.174387269895637	4.0	2.0	1	0	0	1	1.6	4.6443908991413725	10.9542713	106.8124349	1	1040.2603915739535	12.663834144770558
1415	0.7884573603642703	4.219507705176107	2.0	2.0	1	0	0	0	2.0	4.912654885736052	10.9431521	106.8616962	1	1041.834496912333	15.141241894860372
1416	1.5040773967762742	3.6888794541139363	3.0	4.0	1	0	1	1	4.0	5.075173815233827	10.7837286	106.6507532	1	1058.2750908631608	13.969285541669832
1417	0.7419373447293773	4.442651256490317	4.0	3.0	0	0	1	1	3.0	5.541263545158426	10.6502918	106.5834213	1	1072.8049183436553	29.545772784491298
1418	1.9459101490553132	4.382026634673881	5.0	5.0	1	0	1	1	6.0	6.173786103901937	20.9977625	105.8120845	0	88.70473922717248	1132.3696078386665
1419	1.791759469228055	4.110873864173311	2.0	2.0	0	0	1	0	2.0	4.804021044733257	10.7902592	106.6049432	1	1057.3416858113985	18.019443368135885
1420	2.151762203259462	4.0943445622221	6.0	6.0	1	0	1	0	4.0	5.480638923341991	10.8363507	106.7018302	1	1052.6891825106486	6.292623024638093
1421	2.4849066497880004	5.703782474656201	6.0	3.0	1	0	1	0	3.0	6.802394763324311	10.7318899	106.7315565	1	1064.453336090719	13.907841109013198
1422	0.5877866649021191	3.4657359027997265	2.0	2.0	0	0	1	0	2.0	4.1588830833596715	10.7383744	106.6586009	1	1063.3511377360244	16.76294367472542
1423	1.308332819650179	4.02535169073515	1.0	1.0	1	1	1	1	1.0	4.02535169073515	10.8354207	106.6240218	1	1052.4080712193954	14.611073376196574
1424	1.5686159179138452	3.8918202981106265	4.0	3.0	1	0	1	0	4.0	5.278114659230517	10.7977799	106.6154258	1	1056.5516818224164	16.639484261408843
1425	1.589235205116581	4.02535169073515	3.0	3.0	1	0	0	0	3.0	5.123963979403259	10.7874728	106.6470841	1	1057.8416695239805	14.076959581321043
1426	1.2947271675944	3.7612001156935624	2.0	2.0	0	0	0	1	2.0	4.454347296253507	10.7481226	106.6352416	1	1062.1578817043342	17.75298537527139
1427	1.33500106673234	4.248495242049359	3.0	2.0	0	0	0	0	2.0	4.941642422609304	10.8425136	106.6542068	1	1051.7614795509787	11.23873518538048
1428	1.6389967146756448	3.8066624897703196	5.0	4.0	1	0	1	0	1.6	4.276666119016055	21.0615317	105.8045456	0	95.37882635440207	1139.502294563098
1429	1.5040773967762742	4.007333185232471	3.0	2.0	0	0	1	0	2.0	4.700480365792417	10.8244441	106.6351758	1	1053.6785861830874	13.654440605803437
1430	1.3862943611198906	3.5553480614894135	4.0	4.0	1	0	1	0	4.0	4.941642422609304	21.0065118	105.8650018	0	87.16844961230426	1132.8499375825952
1431	1.33500106673234	3.58351893845611	2.0	2.0	1	0	1	0	2.0	4.276666119016055	10.842833	106.664001	1	1051.7740156350078	10.172941127155326
1432	1.308332819650179	3.6888794541139363	3.0	3.0	0	0	1	0	2.0	4.382026634673881	10.8390308	106.6600791	1	1052.1770212739962	10.65822025759768
1433	0.9477893989335261	4.174387269895637	3.0	2.0	1	0	1	0	2.0	4.867534450455582	10.7603884	106.7120744	1	1061.1807900764838	11.536232133018714
1434	1.791759469228055	3.6888794541139363	4.0	4.0	1	0	1	0	6.0	5.480638923341991	20.9791537	105.7962032	0	87.67596671905542	1130.4615842865192
1435	2.7212954278522306	4.8283137373023015	7.0	7.0	0	0	1	1	4.0	6.214608098422191	10.8081482	106.7150685	1	1055.893128737922	6.855636961630091
1436	2.791165107812717	4.787491742782046	7.0	7.0	1	0	0	1	3.0	5.886104031450156	10.8055328	106.6372136	1	1055.7889875210028	14.11099470467916
1437	1.589235205116581	4.02535169073515	3.0	2.0	1	0	1	0	3.0	5.123963979403259	10.7874845	106.6470684	1	1057.8402952673928	14.077724160752126
